epoch,grad_norm_pos_embed,grad_norm_embed_weight,grad_norm_W_Q_weight,grad_norm_W_K_weight,grad_norm_W_V_weight,grad_norm_W_O_weight,grad_norm_W_in_weight,grad_norm_W_in_bias,grad_norm_W_out_weight,grad_norm_W_out_bias,grad_norm_unembed_weight,train_loss,test_loss,train_acc,test_acc,acc_gap,grokking_score,l2_pos_embed,eff_rank_pos_embed,condition_number_pos_embed,weight_dist_init_pos_embed,sign_stability_pos_embed,update_weight_ratio_pos_embed,l2_embed_weight,eff_rank_embed_weight,condition_number_embed_weight,weight_dist_init_embed_weight,sign_stability_embed_weight,update_weight_ratio_embed_weight,l2_W_Q_weight,eff_rank_W_Q_weight,condition_number_W_Q_weight,weight_dist_init_W_Q_weight,sign_stability_W_Q_weight,update_weight_ratio_W_Q_weight,l2_W_K_weight,eff_rank_W_K_weight,condition_number_W_K_weight,weight_dist_init_W_K_weight,sign_stability_W_K_weight,update_weight_ratio_W_K_weight,l2_W_V_weight,eff_rank_W_V_weight,condition_number_W_V_weight,weight_dist_init_W_V_weight,sign_stability_W_V_weight,update_weight_ratio_W_V_weight,l2_W_O_weight,eff_rank_W_O_weight,condition_number_W_O_weight,weight_dist_init_W_O_weight,sign_stability_W_O_weight,update_weight_ratio_W_O_weight,l2_W_in_weight,eff_rank_W_in_weight,condition_number_W_in_weight,weight_dist_init_W_in_weight,sign_stability_W_in_weight,update_weight_ratio_W_in_weight,l2_W_in_bias,weight_dist_init_W_in_bias,sign_stability_W_in_bias,update_weight_ratio_W_in_bias,l2_W_out_weight,eff_rank_W_out_weight,condition_number_W_out_weight,weight_dist_init_W_out_weight,sign_stability_W_out_weight,update_weight_ratio_W_out_weight,l2_W_out_bias,weight_dist_init_W_out_bias,sign_stability_W_out_bias,update_weight_ratio_W_out_bias,l2_unembed_weight,eff_rank_unembed_weight,condition_number_unembed_weight,weight_dist_init_unembed_weight,sign_stability_unembed_weight,update_weight_ratio_unembed_weight,dead_frac_mlp,sparsity_mlp,margin,test_entropy,sharpness,fourier_mean_top_freq_mlp,fourier_mean_frac_explained_mlp,fourier_mean_entropy_mlp,fourier_key_freqs_mlp,phase,cka_vs_prev
13500,0.0013683887664228678,0.0006380900740623474,1.1165816431457642e-05,0.0008499324321746826,0.00043900724267587066,0.0005069129401817918,0.0004875772283412516,1.0459713848831598e-05,0.0007869523833505809,1.3680580650543561e-06,0.002183376345783472,0.0013815081911161542,17.012950897216797,1.0,0.009732631966471672,0.9902673680335283,0.009732631966471672,2.9033379554748535,2.4026598930358887,7.783548355102539,2.994784355163574,0.6119791865348816,0.00031861682764907804,22.428770065307617,63.46271896362305,172.1153564453125,111.6717758178711,0.7084018588066101,0.00036318992140206314,38.54199981689453,1.0117372274398804,4364194304.0,38.783409118652344,0.52056884765625,0.00021338293687455176,5.632698059082031,3.951007127761841,517103232.0,8.331511497497559,0.5213623046875,0.00021465422404639943,29.49271011352539,65.32595825195312,8638.3212890625,28.39072036743164,0.6146240234375,0.0004185052630107024,24.450359344482422,71.65538024902344,2817.080322265625,22.600727081298828,0.66400146484375,0.0004237038346870824,26.393627166748047,84.86214447021484,21.06793212890625,26.534744262695312,0.5870361328125,0.0005008902033940468,0.8065668344497681,1.4015555381774902,0.482421875,0.0008645497136230443,16.249629974365234,78.72577667236328,55.716678619384766,16.85915184020996,0.5419769287109375,0.0005530749228885404,0.11897586286067963,0.32069867849349976,0.484375,0.000869900211731002,6.668846607208252,74.48249053955078,166.11927795410156,6.377823352813721,0.7112140655517578,0.0004197005917722605,0.0,0.47236761450767517,6.373311996459961,0.9457283020019531,,,,,,pre,0.9963268041610718
14000,4.456257011042908e-05,7.106193152139895e-06,1.3876268667445402e-07,2.4337074137292802e-05,4.029391675430816e-06,4.563562924886355e-06,4.292675384931499e-06,6.705857913402724e-08,6.906841463205637e-06,8.654171601563121e-09,2.3043026885716245e-05,8.782937584328465e-06,26.293296813964844,1.0,0.0092851547524333,0.9907148452475667,0.0092851547524333,3.0885066986083984,2.4345648288726807,7.156324863433838,3.15706205368042,0.6197916865348816,0.00020379680085259064,24.10410499572754,64.75827026367188,178.2201690673828,111.319580078125,0.7063459157943726,0.000161532577805508,34.68896484375,1.0136635303497314,2749650944.0,34.98910140991211,0.52056884765625,0.000677781436410541,5.889755725860596,3.948828935623169,2832172800.0,8.501895904541016,0.5196533203125,0.00036891470159847466,31.823545455932617,67.53374481201172,2412.0751953125,30.70423698425293,0.6107177734375,0.00014972271916152777,26.876976013183594,73.05374145507812,8772.173828125,24.993215560913086,0.66070556640625,0.00017959504793404622,29.877653121948242,86.28760528564453,19.602441787719727,29.69391441345215,0.5839691162109375,0.00028505182395562387,0.9543192386627197,1.4888725280761719,0.486328125,0.00030455814167778416,18.117902755737305,80.42294311523438,51.13007354736328,18.591123580932617,0.5431976318359375,0.00043992022294270163,0.1230555921792984,0.31875520944595337,0.4765625,0.000303276276467734,6.626090049743652,74.78641510009766,148.4704132080078,6.330366134643555,0.7110757827758789,0.000320190773043026,0.0,0.47230079770088196,11.16402530670166,0.553189754486084,,,,,,pre,0.9981639385223389
14500,0.005460449494421482,0.005311299581080675,0.0003174171724822372,0.0018318886868655682,0.0034020075108855963,0.00378981651738286,0.004318435210734606,0.00013557916099671274,0.00556368799880147,1.5080127013789024e-05,0.016303082928061485,0.011716395616531372,13.399435997009277,1.0,0.009508893825113773,0.9904911061748862,0.009508893825113773,2.8447771072387695,2.3952183723449707,7.963749885559082,2.959120035171509,0.6041666865348816,0.0004957686716750364,20.924795150756836,64.50875854492188,159.63577270507812,112.38984680175781,0.7038103342056274,0.0005981908519274299,28.628175735473633,1.0323073863983154,7582847488.0,29.064516067504883,0.52056884765625,0.0033984578440097142,5.590632915496826,3.9490251541137695,2758393344.0,8.311566352844238,0.51953125,0.00034548014280700933,26.273954391479492,66.64537048339844,965.3811645507812,25.30947494506836,0.609375,0.0005244786885439066,23.005258560180664,72.65687561035156,2790.564208984375,21.266998291015625,0.6580810546875,0.0005835782218755671,25.768423080444336,84.61602783203125,20.59928321838379,26.05166244506836,0.5826416015625,0.0007890195922071121,0.7074264883995056,1.347594976425171,0.484375,0.0016843910986125883,17.007434844970703,79.94108581542969,55.578147888183594,17.566980361938477,0.5407562255859375,0.0007883735621163279,0.11364077776670456,0.3124378025531769,0.4609375,0.000826568866432145,6.531975746154785,74.20265197753906,227.12693786621094,6.338525295257568,0.7064436078071594,0.0007104801430659137,0.0,0.47921988368034363,4.46858024597168,1.2932308912277222,,,,,,pre,0.9954146146774292
15000,0.00021388153254520148,8.986071770777926e-05,1.7779660765882e-06,0.00011675135465338826,5.98897022427991e-05,6.789019971620291e-05,6.48808927508071e-05,1.2065656846971251e-06,0.00011278611054876819,1.907551023805354e-07,0.00031638238579034805,0.00015794558566994965,21.032392501831055,1.0,0.009173285216093063,0.9908267147839069,0.009173285216093063,2.956420421600342,2.3960793018341064,7.967811107635498,3.0730762481689453,0.6119791865348816,0.00021160246410374176,23.19618797302246,62.96944808959961,233.0109100341797,111.95855712890625,0.7018914222717285,0.00021807077022134144,38.74060821533203,1.019334316253662,1682596864.0,38.98472595214844,0.52056884765625,0.00013802177387263015,5.733360290527344,3.952993869781494,1872137600.0,8.404141426086426,0.517822265625,0.00022154299440889922,30.631370544433594,65.42212677001953,10934.7021484375,29.5745849609375,0.6068115234375,0.0002246920866086206,25.758377075195312,71.531494140625,5655.87353515625,23.97005844116211,0.65716552734375,0.0002661299723541053,28.28905487060547,85.02132415771484,19.923280715942383,28.349939346313477,0.5816802978515625,0.000407646497730658,0.9081571698188782,1.4665708541870117,0.484375,0.0006968065059007902,16.08522605895996,78.35247039794922,70.1317367553711,16.724117279052734,0.54119873046875,0.00047768015730565626,0.1152530089020729,0.31111007928848267,0.4921875,0.0006737938496634591,6.815229892730713,75.19111633300781,135.28778076171875,6.460605621337891,0.7058213353157043,0.00037422346633720184,0.0,0.47614893317222595,8.323739051818848,0.7233198881149292,,24.40234375,0.046421650697610596,6.671374360099435,"[15, 13, 43]",pre,0.9928305149078369
15500,4.9705981837178115e-06,1.1634366501311888e-06,3.7304193511999983e-08,2.640462298586499e-06,7.204247367553762e-07,7.950134204293136e-07,7.338812224588764e-07,1.1127318622072835e-08,1.2901541595056187e-06,4.860692737196359e-09,3.7560237160505494e-06,1.3334931736608269e-06,29.619455337524414,1.0,0.00827833078801632,0.9917216692119837,0.00827833078801632,3.1300666332244873,2.4096262454986572,7.640113353729248,3.2273197174072266,0.6067708134651184,0.0002566358514932093,23.771169662475586,64.23688507080078,134.50872802734375,111.83934020996094,0.6991502046585083,0.00016907045329305953,29.36350440979004,1.0287227630615234,6481473024.0,29.77855682373047,0.52056884765625,0.000880100160735516,6.211109638214111,3.9514822959899902,1657522048.0,8.70821762084961,0.517822265625,0.0002936573107635356,30.564102172851562,66.643310546875,34939.34375,29.533231735229492,0.60540771484375,0.00023387523820521551,26.618610382080078,72.74485778808594,551.3412475585938,24.8444766998291,0.65618896484375,0.00013573132719405984,30.18406867980957,85.95476531982422,19.01990509033203,30.111234664916992,0.5804443359375,0.0002128289395215652,0.9529519081115723,1.4983594417572021,0.47265625,0.00043488771601910323,17.813135147094727,77.71185302734375,73.21281433105469,18.353857040405273,0.5401763916015625,0.00045470809185487577,0.12551991641521454,0.31633636355400085,0.515625,0.0012569568310478816,7.8659820556640625,75.28450012207031,147.0120391845703,7.143736362457275,0.7025719285011292,0.0005632336484862235,0.0,0.47445181012153625,12.936727523803711,0.479807049036026,,,,,,pre,0.9988030195236206
16000,0.001344117452390492,0.000623838510364294,1.3186704563850071e-05,0.0006828459445387125,0.00042947178008034825,0.0004901035572402179,0.00046551271225325763,8.552854524168652e-06,0.0007758153369650245,1.3882363418815657e-06,0.0018450124189257622,0.0012974467827007174,16.991161346435547,1.0,0.009061416611075401,0.9909385833889246,0.009061416611075401,2.95957612991333,2.371340036392212,8.62711238861084,3.0836737155914307,0.5963541865348816,0.00034521708844872164,21.56517219543457,61.97859573364258,387.3633117675781,112.63706970214844,0.6967516541481018,0.0003741668368833482,38.24258804321289,1.0193716287612915,5404384768.0,38.49528503417969,0.52056884765625,0.0003762729363381933,5.53530740737915,3.947986364364624,8109179392.0,8.27782154083252,0.5211181640625,0.000258585060763426,28.521024703979492,63.03944778442383,1022.3053588867188,27.541202545166016,0.6051025390625,0.0004672356834097427,23.84478759765625,69.7295150756836,2838.689697265625,22.164339065551758,0.656005859375,0.0004110359372165348,25.711484909057617,82.31951904296875,21.27661895751953,26.116527557373047,0.5800933837890625,0.00045361794784477973,0.7743843197822571,1.3936651945114136,0.470703125,0.0010821914743408122,15.508000373840332,77.63192749023438,63.507694244384766,16.21898651123047,0.5397491455078125,0.0005358979380329404,0.11458516865968704,0.3146531283855438,0.546875,0.0009579042379020169,7.433462142944336,74.97722625732422,137.9359130859375,6.9199628829956055,0.700636088848114,0.000469361874593065,0.0,0.4755461513996124,6.214870452880859,0.9434106945991516,,,,,,pre,0.9974015355110168
16500,4.8110177885973826e-05,6.694976946164388e-06,1.5172031453403179e-07,2.5474537324043922e-05,3.8951302485656925e-06,4.405474101076834e-06,4.1954085645556916e-06,6.510388317337856e-08,6.883535661472706e-06,1.100643043372429e-08,1.8172764612245373e-05,8.1827565736603e-06,26.34308433532715,1.0,0.008613938465714455,0.9913860615342855,0.008613938465714455,3.1450977325439453,2.4052741527557373,7.844027042388916,3.236156463623047,0.59375,0.00019797953471193677,22.89606475830078,63.13453674316406,206.16168212890625,112.3687744140625,0.6954495906829834,0.00015261911969926273,35.40620803833008,1.026123285293579,62484013056.0,35.70030975341797,0.52056884765625,0.0006618821142673213,5.6603522300720215,3.942723035812378,7871410176.0,8.356844902038574,0.5216064453125,0.00034672075980726025,30.943572998046875,64.556640625,4084.8349609375,29.926307678222656,0.60491943359375,0.000136468510187388,25.916711807250977,70.20741271972656,548.2863159179688,24.183757781982422,0.655517578125,0.00016965309009535083,28.07822036743164,81.78912353515625,21.6601505279541,28.235122680664062,0.5797119140625,0.000280635128135437,0.961403489112854,1.5117117166519165,0.470703125,0.00035948624851895645,16.779138565063477,80.2276840209961,52.663726806640625,17.390913009643555,0.5393218994140625,0.00043143599082562823,0.12946714460849762,0.3234393298625946,0.4921875,0.00047573206782528714,8.046977043151855,75.18852996826172,134.90042114257812,7.345422267913818,0.7002903819084167,0.00036069475671584125,0.0,0.4754905700683594,11.156394004821777,0.5477304458618164,,,,,,pre,0.9978529214859009
17000,0.0038227250333875418,0.004216819070279598,0.0002728542604018003,0.001735500991344452,0.0023304165806621313,0.002615817356854677,0.0031364895403385162,8.124690793920308e-05,0.004150687716901302,8.570374120608903e-06,0.009106225334107876,0.007453621830791235,14.16877555847168,1.0,0.008725808002054691,0.9912741919979453,0.008725808002054691,2.9288973808288574,2.3787992000579834,8.416813850402832,3.055816650390625,0.5963541865348816,0.000534385280266321,20.11288833618164,63.00431823730469,181.13735961914062,113.22508239746094,0.6934621930122375,0.0006407802528398439,26.850027084350586,1.0397588014602661,6225802240.0,27.337385177612305,0.52056884765625,0.0033409193838247198,5.458725929260254,3.9418623447418213,7419277824.0,8.229166984558105,0.522216796875,0.0003654258037291167,25.851146697998047,63.568267822265625,8743.404296875,24.97914695739746,0.60357666015625,0.0004895280861021434,22.492664337158203,69.6982650756836,803.6533203125,20.88947296142578,0.654296875,0.0005875155590372134,24.541038513183594,79.99645233154297,22.740312576293945,25.144210815429688,0.579620361328125,0.0007844194290833643,0.7303990125656128,1.3756669759750366,0.46484375,0.001352886374789437,16.063526153564453,79.94913482666016,63.578861236572266,16.751384735107422,0.536895751953125,0.0007872934901028733,0.130156472325325,0.3234931528568268,0.4921875,0.0009724573086575391,8.035361289978027,74.41706085205078,193.53933715820312,7.428972244262695,0.6933766603469849,0.0008177439061311855,0.0,0.47728511691093445,4.812747955322266,1.1994991302490234,,,,,,pre,0.9957733154296875
17500,0.00027926487382501364,7.247616304084659e-05,1.5076184354256839e-06,0.00014630517398472875,4.477539550862275e-05,5.111585414852016e-05,4.9891536036739126e-05,8.208962185562996e-07,8.346676622750238e-05,1.036738197512932e-07,0.0002140731376130134,0.00011581352009670809,21.267444610595703,1.0,0.008725808002054691,0.9912741919979453,0.008725808002054691,3.147981882095337,2.3342320919036865,9.360197067260742,3.2385013103485107,0.59375,0.00020070440577116963,21.937870025634766,61.51777267456055,194.2246551513672,112.9600830078125,0.6907894611358643,0.00021410796854293935,37.294795989990234,1.0217450857162476,112429645824.0,37.56407165527344,0.52056884765625,0.00011764530117657384,5.545210838317871,3.9460628032684326,6908957696.0,8.288289070129395,0.5208740234375,0.00020677648543745674,31.134265899658203,62.80634689331055,1390.5264892578125,30.139368057250977,0.60296630859375,0.00022473914941781612,25.64807891845703,68.64370727539062,1657.4788818359375,23.94898223876953,0.65374755859375,0.0002602138603739929,26.78523826599121,79.6375503540039,23.597837448120117,27.141124725341797,0.5785064697265625,0.00038376866315312225,0.8911516666412354,1.4626801013946533,0.490234375,0.0006204531185246997,15.856648445129395,80.30889892578125,46.95841979980469,16.549951553344727,0.5368804931640625,0.0004669463129170914,0.11506209522485733,0.31103217601776123,0.5,0.0006798818461039891,7.315613746643066,75.11639404296875,129.81065368652344,6.910119533538818,0.6955890655517578,0.0003125370600914818,0.0,0.47767776250839233,8.687793731689453,0.7136921882629395,,,,,,pre,0.9936614036560059
18000,4.5227593545860145e-06,9.671890666140825e-07,3.3391611253819065e-08,2.4050104912021197e-06,5.949438559582632e-07,6.574922508661984e-07,6.277754209804698e-07,1.081980816053374e-08,1.1444579968156177e-06,6.722977730078128e-09,3.026372041858849e-06,1.0610552862999612e-06,29.636693954467773,1.0,0.0092851547524333,0.9907148452475667,0.0092851547524333,3.3455326557159424,2.355221748352051,8.710310935974121,3.4020516872406006,0.5989583134651184,0.00024262395224880758,22.644994735717773,62.802513122558594,174.5395050048828,112.7740249633789,0.6898985505104065,0.0001760157508686145,28.15725326538086,1.0263413190841675,4990362624.0,28.607980728149414,0.52056884765625,0.0008843269702907907,5.9976725578308105,3.945575475692749,5601203200.0,8.571903228759766,0.5194091796875,0.0002531845202274207,30.958498001098633,64.31829071044922,1874.328857421875,29.987428665161133,0.603515625,0.0002675090963295681,26.638957977294922,70.06487274169922,4775.22607421875,24.927616119384766,0.65301513671875,0.00013127968403366637,28.80284881591797,80.38763427734375,21.86067008972168,28.972742080688477,0.577850341796875,0.00020007745105816917,0.9210143685340881,1.4806499481201172,0.49609375,0.0004376951894252655,17.97576904296875,81.07524108886719,45.63802719116211,18.526277542114258,0.5351104736328125,0.0007072511809006969,0.11854573339223862,0.3103160262107849,0.4921875,0.0022519766118140484,8.000813484191895,75.03115844726562,167.02362060546875,7.376319408416748,0.6957964897155762,0.000637164566967562,0.0,0.47445791959762573,13.154321670532227,0.4843994677066803,,,,,,pre,0.9990179538726807
18500,0.001733393408358097,0.0012050234945490956,2.551544639572967e-05,0.0007937949267216027,0.0007923603989183903,0.0009012244991026819,0.0009043472819030285,2.0027613572892733e-05,0.001474686898291111,2.4329647203558125e-06,0.003905913094058633,0.00264099077321589,15.656791687011719,1.0,0.00827833078801632,0.9917216692119837,0.00827833078801632,3.0651960372924805,2.2964468002319336,10.358709335327148,3.1606125831604004,0.5833333134651184,0.0003110705393830149,21.08814239501953,60.61585998535156,243.7078857421875,113.37920379638672,0.6879112124443054,0.00043233439380439224,35.42100143432617,1.021203637123108,8689910784.0,35.72040557861328,0.52056884765625,0.0003404931601716695,5.686328887939453,3.945070505142212,13270401024.0,8.373468399047852,0.5201416015625,0.00022177119767133322,29.604019165039062,62.0893440246582,1012.2396240234375,28.677906036376953,0.60302734375,0.0005218566277016084,24.48221778869629,68.25289916992188,6818.20947265625,22.848453521728516,0.65228271484375,0.0004856955043003777,25.221027374267578,79.55886840820312,22.328815460205078,25.822477340698242,0.5780181884765625,0.0005196544274223476,0.7611164450645447,1.3879646062850952,0.498046875,0.0010840334233204888,15.290197372436523,79.76414489746094,46.95608139038086,16.04949378967285,0.535552978515625,0.0005196789630410129,0.10305925458669662,0.30787453055381775,0.484375,0.0008924822924756833,6.586432456970215,74.5127182006836,224.9995880126953,6.533297061920166,0.6908877491950989,0.00047148280545827225,0.0,0.4810001254081726,5.824039459228516,1.0504834651947021,,,,,,pre,0.9981621503829956
19000,3.693529652082361e-05,1.1890336281794589e-05,2.627279798161908e-07,1.9233712009736337e-05,7.234665190480882e-06,8.08569438959239e-06,7.952498890517745e-06,1.2991796438655e-07,1.339541904599173e-05,1.6198388408383835e-08,4.155569331487641e-05,1.676261490501929e-05,24.725290298461914,1.0,0.00805459264665842,0.9919454073533416,0.00805459264665842,3.2039709091186523,2.33884334564209,9.310493469238281,3.273763418197632,0.578125,0.00016168116707223867,23.142099380493164,62.10337829589844,205.18258666992188,112.92239379882812,0.6868146657943726,0.00017723493116725904,34.36923599243164,1.0209100246429443,6327800832.0,34.685096740722656,0.52056884765625,0.0005109337296666123,5.905117511749268,3.9454922676086426,29436661760.0,8.516128540039062,0.5169677734375,0.00028610405350000393,32.75910186767578,65.24726104736328,1441.9033203125,31.793601989746094,0.60107421875,0.00014708703057380717,27.43935775756836,70.89537811279297,4239.392578125,25.74346923828125,0.65008544921875,0.000181140252361242,29.046558380126953,84.06092834472656,17.742700576782227,29.26297378540039,0.576202392578125,0.0003090763129251741,0.9610686898231506,1.5133761167526245,0.49609375,0.00038576880515400064,16.880481719970703,80.5106201171875,48.92060852050781,17.52873992919922,0.535308837890625,0.00043346885305518476,0.10218918323516846,0.3086530268192291,0.4765625,0.00039109250483938,6.338771820068359,74.85112762451172,151.32794189453125,6.384863376617432,0.6929618120193481,0.0002775410690809319,0.0,0.4821719825267792,10.544736862182617,0.5918893814086914,,,,,,pre,0.9984553456306458
19500,0.0025490669067949057,0.00408399011939764,9.215923637384549e-05,0.0025519297923892736,0.0008370677824132144,0.00123596063349396,0.0023078639060258865,4.551449092105031e-05,0.003637966001406312,2.0740028048749082e-05,0.015146961435675621,0.0012518757721409202,19.217954635620117,1.0,0.008837677538394928,0.9911623224616051,0.008837677538394928,3.1308753490448,2.3483450412750244,9.01794147491455,3.214999198913574,0.5729166865348816,0.0009514863626720179,21.792964935302734,62.48504638671875,200.47296142578125,113.2107925415039,0.6853070259094238,0.0009842195026831843,21.678062438964844,1.029205322265625,2359310848.0,22.348922729492188,0.52056884765625,0.0003151619079844412,6.010603904724121,3.945250988006592,5184518144.0,8.584075927734375,0.5181884765625,0.0009573155769913487,28.571208953857422,64.72669219970703,1636.39501953125,27.711450576782227,0.60113525390625,0.0009777074860875252,25.206787109375,70.89077758789062,11533.9033203125,23.593910217285156,0.6483154296875,0.0009851834860081436,27.396095275878906,82.93003845214844,17.945476531982422,27.810422897338867,0.57537841796875,0.000992860044459915,0.7772417664527893,1.403136134147644,0.49609375,0.0010171645802950747,17.72396469116211,79.6982192993164,64.07537841796875,18.338478088378906,0.5329437255859375,0.0009937731905037652,0.11063530296087265,0.314456969499588,0.453125,0.001105143875748617,6.821901798248291,73.79792022705078,238.2918701171875,6.751949787139893,0.6855641603469849,0.0009946106500101526,0.0,0.4877544641494751,4.255084991455078,0.8077344298362732,,,,,,pre,0.989554762840271
20000,0.00043429716606624424,0.00026081403484568,4.747381353809033e-06,0.0002787887351587415,0.00017107978055719286,0.00019577296916395426,0.00019539057393558323,3.6730912142957095e-06,0.00033629522658884525,4.2708509795374994e-07,0.0010622573317959905,0.0005160006694495678,18.61985206604004,1.0,0.008166461251676083,0.9918335387483239,0.008166461251676083,3.069352388381958,2.3464977741241455,9.370806694030762,3.1492724418640137,0.5755208134651184,0.00025206593317394046,23.095203399658203,60.60820007324219,206.21896362304688,113.11583709716797,0.6850329041481018,0.00028107896446834664,37.3247184753418,1.014512300491333,5445713920.0,37.59199523925781,0.52056884765625,0.00010184605047638212,5.798069953918457,3.948275327682495,23839674368.0,8.454521179199219,0.5174560546875,0.00021026626321587008,31.723087310791016,63.533355712890625,3614.25634765625,30.80894660949707,0.60040283203125,0.0002835163817944636,26.10146141052246,69.62787628173828,820.2696533203125,24.48968505859375,0.647216796875,0.0003141019592625931,27.21345329284668,82.92422485351562,19.995899200439453,27.680856704711914,0.5739593505859375,0.0004442709766678544,0.8328100442886353,1.4249833822250366,0.486328125,0.0008083381683317428,15.498659133911133,79.66995239257812,48.50767517089844,16.254173278808594,0.534515380859375,0.0005267890014778308,0.10487746447324753,0.3080003261566162,0.4765625,0.0008526385963018638,5.77909517288208,74.55561828613281,183.98171997070312,6.15988302230835,0.6881222128868103,0.0003524281967309304,0.0,0.484684556722641,7.362943649291992,0.8462352156639099,0.033147696405649185,25.08984375,0.045581654628460526,6.687722930684686,"[43, 15, 12]",pre,0.9878485202789307
20500,1.1575109965633601e-05,2.747942971836892e-06,7.163882287386514e-08,6.276735348365037e-06,1.6819624306663172e-06,1.8796864651449141e-06,1.7905661024997244e-06,2.5648192902849587e-08,3.0385635909624398e-06,4.77790695896374e-09,1.0314975952496752e-05,3.496591034490848e-06,27.671833038330078,1.0,0.008725808002054691,0.9912741919979453,0.008725808002054691,3.196197748184204,2.3871026039123535,8.360245704650879,3.246245861053467,0.5677083134651184,0.00017754463632180413,24.248315811157227,62.509185791015625,136.97190856933594,112.85311126708984,0.6824287176132202,0.00015634702481936744,31.21650505065918,1.0195324420928955,3184217344.0,31.59488296508789,0.52056884765625,0.0007894506614267159,6.222675323486328,3.9486641883850098,26920781824.0,8.733245849609375,0.5155029296875,0.0002822292980941189,32.707305908203125,65.8018798828125,999.3746337890625,31.79526710510254,0.599609375,0.00015407686237177694,27.673608779907227,71.51849365234375,9034.552734375,26.051179885864258,0.646240234375,0.00011961307061452659,30.196502685546875,85.18604278564453,19.28989028930664,30.408489227294922,0.5723876953125,0.00019953354227621777,0.9280141592025757,1.4814318418502808,0.48828125,0.0002677778434767212,17.352947235107422,80.18412017822266,54.5628662109375,17.96892738342285,0.53411865234375,0.00042003272274206355,0.11534281820058823,0.3082432150840759,0.4609375,0.0005054509612671,6.221609592437744,74.79793548583984,218.41407775878906,6.3917341232299805,0.6886062026023865,0.00041114540298400995,0.0,0.48389768600463867,12.228429794311523,0.525530993938446,,,,,,pre,0.9988763928413391
21000,0.0016120318323373795,0.0018422752618789673,6.011003642925061e-05,0.0005095921223983169,0.001261687371879816,0.0014264278579503298,0.0013788221403956413,2.2330201318254694e-05,0.0022381190210580826,3.722821247720276e-06,0.006687088869512081,0.004306851886212826,14.696354866027832,1.0,0.008502069860696793,0.9914979301393032,0.008502069860696793,3.04616641998291,2.328882932662964,9.846317291259766,3.1261658668518066,0.5625,0.0004846718460627041,21.244529724121094,60.90277099609375,199.50743103027344,113.67973327636719,0.6807154417037964,0.0004915394387484455,32.13069534301758,1.0247234106063843,8104466944.0,32.487953186035156,0.52056884765625,0.0010886800649888416,5.720489025115967,3.9447267055511475,6604819968.0,8.408283233642578,0.51904296875,0.0002585930639409389,28.573848724365234,62.135841369628906,1965.8458251953125,27.759586334228516,0.60009765625,0.0007127012578987107,24.118995666503906,69.0028305053711,1647.5714111328125,22.61443328857422,0.6448974609375,0.0005077810684849312,25.56747055053711,82.08950805664062,20.992372512817383,26.277454376220703,0.5721893310546875,0.00044325625482432755,0.6937075257301331,1.3515809774398804,0.494140625,0.0011508674227171485,15.786478996276855,79.07698822021484,55.49818420410156,16.529687881469727,0.5323638916015625,0.0004914121711109757,0.10416446626186371,0.304763525724411,0.4765625,0.0010256766006223714,6.035292625427246,74.21001434326172,257.21673583984375,6.3504638671875,0.6831443309783936,0.0006128517183126653,0.0,0.4826391041278839,5.462041854858398,1.1419035196304321,,,,,,pre,0.9987089037895203
21500,6.162769568618387e-05,1.9802448150585406e-05,4.912928375233605e-07,3.339066824992187e-05,1.1806346265075263e-05,1.3252382814243902e-05,1.3027412933297455e-05,1.7652408246249252e-07,2.1682619262719527e-05,2.6679069620172413e-08,7.198021921794862e-05,2.8553884476423264e-05,23.685752868652344,1.0,0.007830853573977947,0.992169146426022,0.007830853573977947,3.2904465198516846,2.3241679668426514,10.134105682373047,3.332279920578003,0.5729166865348816,0.0001710434221290473,22.889455795288086,60.780574798583984,240.7276611328125,113.51021575927734,0.6768091917037964,0.0001590632921141748,35.354400634765625,1.022688627243042,21791463424.0,35.64958953857422,0.52056884765625,0.00034137809279760433,5.595233917236328,3.9404008388519287,28249575424.0,8.337560653686523,0.519775390625,0.0002197155061075535,32.72862243652344,62.37385940551758,4885.81396484375,31.838552474975586,0.59747314453125,0.00014995200590619658,27.24342155456543,67.84870910644531,1185.6265869140625,25.653606414794922,0.6441650390625,0.00018748549807936121,28.218507766723633,79.91638946533203,21.36202049255371,28.6268253326416,0.57159423828125,0.0003104689691463116,0.9617197513580322,1.5066381692886353,0.49609375,0.000577707976125474,16.686464309692383,80.23384094238281,46.135379791259766,17.35590934753418,0.5334930419921875,0.00042706702453498385,0.12411009520292282,0.30787768959999084,0.4765625,0.0005523951324906838,6.096988677978516,75.15240478515625,130.87876892089844,6.3421101570129395,0.6860480904579163,0.00031737793209791457,0.0,0.4825865924358368,10.03123664855957,0.6236534714698792,,,,,,pre,0.9979555606842041
